Timestamp,Milliseconds,Millibars
2019-05-13 09:00:53,936056,1035.9524
2019-05-13 09:00:53,936056,1035.9524
2019-05-13 09:00:53,936056,1035.9524
2019-05-13 09:00:53,936056,1035.9524
2019-05-13 09:00:53,936056,1035.9524
2019-05-13 09:00:53,936056,1035.9524
2019-05-13 09:00:53,936056,1035.9524
2019-05-13 09:00:53,936056,1035.9524
2019-05-13 09:00:53,936056,1035.9524
2019-05-13 09:00:53,936056,1035.9524
2019-05-13 09:00:53,936056,1035.9524
2019-05-13 09:00:53,936056,1035.9524
2019-05-13 09:00:53,936056,1035.9524
2019-05-13 09:00:53,936056,1035.9524
2019-05-13 09:00:53,936056,1035.9524
2019-05-13 09:00:53,936056,1035.9524
2019-05-13 09:00:53,936056,1035.9524
2019-05-13 09:00:53,936056,1035.9524
2019-05-13 09:00:53,936056,1035.9524
2019-05-13 09:00:53,936056,1035.9524
2019-05-13 09:00:53,936056,1035.9524
2019-05-13 09:00:53,936056,1035.9524
2019-05-13 09:00:53,936056,1035.9524
2019-05-13 09:00:53,936056,1035.9524
2019-05-13 09:00:53,936056,1035.9524
2019-05-13 09:00:53,936056,1035.9524
2019-05-13 09:00:53,936056,1035.9524
2019-05-13 09:00:53,936056,1035.9524
2019-05-13 09:00:53,936056,1035.9524
2019-05-13 09:00:53,936056,1035.9524
2019-05-13 09:00:53,936056,1035.9524
2019-05-13 09:00:53,936056,1035.9524
2019-05-13 09:00:53,936056,1035.9524
2019-05-13 09:00:53,936056,1035.9524
2019-05-13 09:00:53,936056,1035.9524
2019-05-13 09:00:53,936056,1035.9524
2019-05-13 09:00:53,936056,1035.9524
2019-05-13 09:00:53,936056,1035.9524
2019-05-13 09:00:53,936056,1035.9524
2019-05-13 09:00:53,936056,1035.9524
2019-05-13 09:00:53,936056,1035.9524
2019-05-13 09:00:53,936056,1035.9524
2019-05-13 09:00:53,936056,1035.9524
2019-05-13 09:00:53,936056,1035.9524
2019-05-13 09:00:53,936056,1035.9524
2019-05-13 09:00:53,936056,1035.9524
2019-05-13 09:00:53,936056,1035.9524
2019-05-13 09:00:53,936056,1035.9524
2019-05-13 09:00:53,936056,1035.9524
2019-05-13 09:00:53,936056,1035.9524
2019-05-13 09:00:53,936056,1035.9524
2019-05-13 09:00:53,936056,1035.9524
2019-05-13 09:00:53,936056,1035.9524
2019-05-13 09:00:53,936056,1035.9524
2019-05-13 09:00:53,936056,1035.9524
2019-05-13 09:00:53,936056,1035.9524
2019-05-13 09:00:53,936056,1035.9524
2019-05-13 09:00:53,936056,1035.9524
2019-05-13 09:00:53,936056,1035.9524
2019-05-13 09:00:53,936056,1035.9524
2019-05-13 09:00:53,936056,1035.9524
2019-05-13 09:00:53,936056,1035.9524
2019-05-13 09:00:53,936056,1035.9524
2019-05-13 09:00:53,936056,1035.9524
2019-05-13 09:00:53,936056,1035.9524
2019-05-13 09:00:53,936056,1035.9524
2019-05-13 09:00:53,936056,1035.9524
2019-05-13 09:00:53,936056,1035.9524
2019-05-13 09:00:53,936057,1035.9524
2019-05-13 09:00:53,936057,1035.9524
2019-05-13 09:00:53,936057,1035.9524
2019-05-13 09:00:53,936057,1035.9524
2019-05-13 09:00:53,936057,1035.9524
2019-05-13 09:00:53,936057,1035.9524
2019-05-13 09:00:53,936057,1035.9524
2019-05-13 09:00:53,936057,1035.9524
2019-05-13 09:00:53,936057,1035.9524
2019-05-13 09:00:53,936057,1035.9524
2019-05-13 09:00:53,936057,1035.9524
2019-05-13 09:00:53,936057,1035.9524
2019-05-13 09:00:53,936057,1035.9524
2019-05-13 09:00:53,936057,1035.9524
2019-05-13 09:00:53,936057,1035.9524
2019-05-13 09:00:53,936057,1035.9524
2019-05-13 09:00:53,936057,1035.9524
2019-05-13 09:00:53,936057,1035.9524
2019-05-13 09:00:53,936057,1035.9524
2019-05-13 09:00:53,936057,1035.9524
2019-05-13 09:00:53,936057,1035.9524
2019-05-13 09:00:53,936057,1035.9524
2019-05-13 09:00:53,936057,1035.9524
2019-05-13 09:00:53,936057,1035.9524
2019-05-13 09:00:53,936057,1035.9524
2019-05-13 09:00:53,936057,1035.9524
2019-05-13 09:00:53,936057,1035.9524
2019-05-13 09:00:53,936057,1035.9524
2019-05-13 09:00:53,936057,1035.9524
2019-05-13 09:00:53,936057,1035.9524
2019-05-13 09:00:53,936057,1035.9524
2019-05-13 09:00:53,936057,1035.9524
2019-05-13 09:00:53,936057,1035.9524
2019-05-13 09:00:53,936057,1035.9524
2019-05-13 09:00:53,936057,1035.9524
2019-05-13 09:00:53,936057,1035.9524
2019-05-13 09:00:53,936057,1035.9524
2019-05-13 09:00:53,936057,1035.9524
2019-05-13 09:00:53,936057,1035.9524
2019-05-13 09:00:53,936057,1035.9524
2019-05-13 09:00:53,936057,1035.9524
2019-05-13 09:00:53,936057,1035.9524
2019-05-13 09:00:53,936057,1035.9524
2019-05-13 09:00:53,936057,1035.9524
2019-05-13 09:00:53,936057,1035.9524
2019-05-13 09:00:53,936057,1035.9524
2019-05-13 09:00:53,936057,1035.9524
2019-05-13 09:00:53,936057,1035.9524
2019-05-13 09:00:53,936057,1035.9524
2019-05-13 09:00:53,936057,1035.9524
2019-05-13 09:00:53,936057,1035.9524
2019-05-13 09:00:53,936057,1035.9524
2019-05-13 09:00:53,936057,1035.9524
2019-05-13 09:00:53,936057,1035.9524
2019-05-13 09:00:53,936057,1035.9524
2019-05-13 09:00:53,936057,1035.9524
2019-05-13 09:00:53,936057,1035.9524
2019-05-13 09:00:53,936057,1035.9524
2019-05-13 09:00:53,936057,1035.9524
2019-05-13 09:00:53,936057,1035.9524
2019-05-13 09:00:53,936057,1035.9524
2019-05-13 09:00:53,936057,1035.9524
2019-05-13 09:00:53,936057,1035.9524
2019-05-13 09:00:53,936057,1035.9524
2019-05-13 09:00:53,936057,1035.9524
2019-05-13 09:00:53,936057,1035.9524
2019-05-13 09:00:53,936057,1035.9524
2019-05-13 09:00:53,936057,1035.9524
2019-05-13 09:00:53,936057,1035.9524
2019-05-13 09:00:53,936057,1035.9524
2019-05-13 09:00:53,936057,1035.9524
2019-05-13 09:00:53,936057,1035.9524
2019-05-13 09:00:53,936057,1035.9524
2019-05-13 09:00:53,936057,1035.9524
2019-05-13 09:00:53,936057,1035.9524
2019-05-13 09:00:53,936057,1035.9524
2019-05-13 09:00:53,936057,1035.9524
2019-05-13 09:00:53,936057,1035.9524
2019-05-13 09:00:53,936057,1035.9524
2019-05-13 09:00:53,936057,1035.9524
2019-05-13 09:00:53,936057,1035.9524
2019-05-13 09:00:53,936057,1035.9524
2019-05-13 09:00:53,936057,1035.9524
2019-05-13 09:00:53,936057,1035.9524
2019-05-13 09:00:53,936057,1035.9524
2019-05-13 09:00:53,936057,1035.9524
2019-05-13 09:00:53,936057,1035.9524
2019-05-13 09:00:53,936057,1035.9524
2019-05-13 09:00:53,936057,1035.9524
2019-05-13 09:00:53,936057,1035.9524
2019-05-13 09:00:53,936057,1035.9524
2019-05-13 09:00:53,936057,1035.9524
2019-05-13 09:00:53,936057,1035.9524
2019-05-13 09:00:53,936057,1035.9524
2019-05-13 09:00:53,936057,1035.9524
2019-05-13 09:00:53,936057,1035.9524
2019-05-13 09:00:53,936057,1035.9524
2019-05-13 09:00:53,936057,1035.9524
2019-05-13 09:00:53,936057,1035.9524
2019-05-13 09:00:53,936057,1035.9524
2019-05-13 09:00:53,936057,1035.9524
2019-05-13 09:00:53,936057,1035.9524
2019-05-13 09:00:53,936057,1035.9524
2019-05-13 09:00:53,936057,1035.9524
2019-05-13 09:00:53,936057,1035.9524
2019-05-13 09:00:53,936057,1035.9524
2019-05-13 09:00:53,936057,1035.9524
2019-05-13 09:00:53,936057,1035.9524
2019-05-13 09:00:53,936057,1035.9524
2019-05-13 09:00:53,936057,1035.9524
2019-05-13 09:00:53,936057,1035.9524
2019-05-13 09:00:53,936057,1035.9524
2019-05-13 09:00:53,936057,1035.9524
2019-05-13 09:00:53,936057,1035.9524
2019-05-13 09:00:53,936057,1035.9524
2019-05-13 09:00:53,936057,1035.9524
2019-05-13 09:00:53,936057,1035.9524
2019-05-13 09:00:53,936057,1035.9524
2019-05-13 09:00:53,936057,1035.9524
2019-05-13 09:00:53,936057,1035.9524
2019-05-13 09:00:53,936057,1035.9524
2019-05-13 09:00:53,936057,1035.9524
2019-05-13 09:00:53,936057,1035.9524
2019-05-13 09:00:53,936103,1036.0227
2019-05-13 09:00:53,936202,1036.0076
2019-05-13 09:00:53,936303,1036.0076
2019-05-13 09:00:54,936403,1036.0046
2019-05-13 09:00:54,936502,1035.9995
2019-05-13 09:00:54,936602,1036.0015
2019-05-13 09:00:54,936703,1036.0015
2019-05-13 09:00:54,936802,1035.9993
2019-05-13 09:00:54,936903,1036.0049
2019-05-13 09:00:54,937002,1035.99
2019-05-13 09:00:54,937102,1036.0012
2019-05-13 09:00:54,937203,1036.0122
2019-05-13 09:00:54,937302,1035.9834
2019-05-13 09:00:55,937402,1036.0017
2019-05-13 09:00:55,937502,1036.0105
2019-05-13 09:00:55,937603,1035.9954
2019-05-13 09:00:55,937702,1035.999
2019-05-13 09:00:55,937802,1035.9895
2019-05-13 09:00:55,937903,1035.9946
2019-05-13 09:00:55,938002,1035.9829
2019-05-13 09:00:55,938102,1035.9731
2019-05-13 09:00:55,938203,1035.9946
2019-05-13 09:00:55,938302,1035.9998
2019-05-13 09:00:56,938402,1035.927
2019-05-13 09:00:56,938502,1036.001
2019-05-13 09:00:56,938602,1035.9802
2019-05-13 09:00:56,938703,1035.9878
2019-05-13 09:00:56,938802,1036.0132
2019-05-13 09:00:56,938902,1036.0347
2019-05-13 09:00:56,939002,1035.9736
2019-05-13 09:00:56,939102,1035.9812
2019-05-13 09:00:56,939203,1035.9907
2019-05-13 09:00:56,939302,1035.9932
2019-05-13 09:00:57,939402,1036.0002
2019-05-13 09:00:57,939502,1036.008
2019-05-13 09:00:57,939603,1036.0012
2019-05-13 09:01:04,947050,1036.0012
2019-05-13 09:01:04,947050,1036.0012
2019-05-13 09:01:04,947050,1036.0012
2019-05-13 09:01:04,947050,1036.0012
2019-05-13 09:01:04,947050,1036.0012
2019-05-13 09:01:04,947050,1036.0012
2019-05-13 09:01:04,947051,1036.0012
2019-05-13 09:01:04,947051,1036.0012
2019-05-13 09:01:04,947051,1036.0012
2019-05-13 09:01:04,947051,1036.0012
2019-05-13 09:01:04,947051,1036.0012
2019-05-13 09:01:04,947051,1036.0012
2019-05-13 09:01:04,947051,1036.0012
2019-05-13 09:01:04,947051,1036.0012
2019-05-13 09:01:04,947051,1036.0012
2019-05-13 09:01:04,947051,1036.0012
2019-05-13 09:01:04,947051,1036.0012
2019-05-13 09:01:04,947051,1036.0012
2019-05-13 09:01:04,947051,1036.0012
2019-05-13 09:01:04,947051,1036.0012
2019-05-13 09:01:04,947051,1036.0012
2019-05-13 09:01:04,947051,1036.0012
2019-05-13 09:01:04,947051,1036.0012
2019-05-13 09:01:04,947051,1036.0012
2019-05-13 09:01:04,947051,1036.0012
2019-05-13 09:01:04,947051,1036.0012
2019-05-13 09:01:04,947051,1036.0012
2019-05-13 09:01:04,947051,1036.0012
2019-05-13 09:01:04,947051,1036.0012
2019-05-13 09:01:04,947051,1036.0012
2019-05-13 09:01:04,947051,1036.0012
2019-05-13 09:01:04,947051,1036.0012
2019-05-13 09:01:04,947051,1036.0012
2019-05-13 09:01:04,947051,1036.0012
2019-05-13 09:01:04,947051,1036.0012
2019-05-13 09:01:04,947051,1036.0012
2019-05-13 09:01:04,947051,1036.0012
2019-05-13 09:01:04,947051,1036.0012
2019-05-13 09:01:04,947051,1036.0012
2019-05-13 09:01:04,947051,1036.0012
2019-05-13 09:01:04,947051,1036.0012
2019-05-13 09:01:04,947051,1036.0012
2019-05-13 09:01:04,947051,1036.0012
2019-05-13 09:01:04,947051,1036.0012
2019-05-13 09:01:04,947051,1036.0012
2019-05-13 09:01:04,947051,1036.0012
2019-05-13 09:01:04,947051,1036.0012
2019-05-13 09:01:04,947051,1036.0012
2019-05-13 09:01:04,947051,1036.0012
2019-05-13 09:01:04,947051,1036.0012
2019-05-13 09:01:04,947051,1036.0012
2019-05-13 09:01:04,947051,1036.0012
2019-05-13 09:01:04,947051,1036.0012
2019-05-13 09:01:04,947051,1036.0012
2019-05-13 09:01:04,947051,1036.0012
2019-05-13 09:01:04,947051,1036.0012
2019-05-13 09:01:04,947051,1036.0012
2019-05-13 09:01:04,947051,1036.0012
2019-05-13 09:01:04,947051,1036.0012
2019-05-13 09:01:04,947051,1036.0012
2019-05-13 09:01:04,947051,1036.0012
2019-05-13 09:01:04,947051,1036.0012
2019-05-13 09:01:04,947051,1036.0012
2019-05-13 09:01:04,947051,1036.0012
2019-05-13 09:01:04,947051,1036.0012
2019-05-13 09:01:04,947051,1036.0012
2019-05-13 09:01:04,947051,1036.0012
2019-05-13 09:01:04,947051,1036.0012
2019-05-13 09:01:04,947051,1036.0012
2019-05-13 09:01:04,947051,1036.0012
2019-05-13 09:01:04,947051,1036.0012
2019-05-13 09:01:04,947051,1036.0012
2019-05-13 09:01:04,947051,1036.0012
2019-05-13 09:01:04,947051,1036.0012
2019-05-13 09:01:04,947102,1036.0012
2019-05-13 09:01:04,947202,1035.97
2019-05-13 09:01:04,947302,1035.9739
2019-05-13 09:01:05,947403,1035.9744
2019-05-13 09:01:05,947502,1035.9685
2019-05-13 09:01:05,947602,1036.0076
2019-05-13 09:01:05,947702,1036.002
2019-05-13 09:01:05,947802,1035.9707
2019-05-13 09:01:05,947903,1035.9409
2019-05-13 09:01:05,948002,1035.99
2019-05-13 09:01:05,948102,1035.9961
2019-05-13 09:01:05,948203,1035.9688
2019-05-13 09:01:05,948302,1035.9832
2019-05-13 09:01:06,948402,1035.9758
2019-05-13 09:01:06,948502,1035.968
2019-05-13 09:01:06,948603,1035.9651
2019-05-13 09:01:10,953058,1035.9661
2019-05-13 09:01:10,953058,1035.9661
2019-05-13 09:01:10,953058,1035.9661
2019-05-13 09:01:10,953058,1035.9661
2019-05-13 09:01:10,953058,1035.9661
2019-05-13 09:01:10,953058,1035.9661
2019-05-13 09:01:10,953058,1035.9661
2019-05-13 09:01:10,953058,1035.9661
2019-05-13 09:01:10,953058,1035.9661
2019-05-13 09:01:10,953058,1035.9661
2019-05-13 09:01:10,953058,1035.9661
2019-05-13 09:01:10,953058,1035.9661
2019-05-13 09:01:10,953058,1035.9661
2019-05-13 09:01:10,953058,1035.9661
2019-05-13 09:01:10,953058,1035.9661
2019-05-13 09:01:10,953058,1035.9661
2019-05-13 09:01:10,953058,1035.9661
2019-05-13 09:01:10,953058,1035.9661
2019-05-13 09:01:10,953058,1035.9661
2019-05-13 09:01:10,953058,1035.9661
2019-05-13 09:01:10,953058,1035.9661
2019-05-13 09:01:10,953058,1035.9661
2019-05-13 09:01:10,953058,1035.9661
2019-05-13 09:01:10,953058,1035.9661
2019-05-13 09:01:10,953058,1035.9661
2019-05-13 09:01:10,953058,1035.9661
2019-05-13 09:01:10,953058,1035.9661
2019-05-13 09:01:10,953058,1035.9661
2019-05-13 09:01:10,953058,1035.9661
2019-05-13 09:01:10,953058,1035.9661
2019-05-13 09:01:10,953058,1035.9661
2019-05-13 09:01:10,953058,1035.9661
2019-05-13 09:01:10,953058,1035.9661
2019-05-13 09:01:10,953058,1035.9661
2019-05-13 09:01:10,953058,1035.9661
2019-05-13 09:01:10,953058,1035.9661
2019-05-13 09:01:10,953058,1035.9661
2019-05-13 09:01:10,953058,1035.9661
2019-05-13 09:01:10,953058,1035.9661
2019-05-13 09:01:10,953058,1035.9661
2019-05-13 09:01:10,953058,1035.9661
2019-05-13 09:01:10,953058,1035.9661
2019-05-13 09:01:10,953058,1035.9661
2019-05-13 09:01:10,953058,1035.9661
2019-05-13 09:01:10,953102,1035.9661
2019-05-13 09:01:10,953203,1035.9744
2019-05-13 09:01:10,953302,1035.9744
2019-05-13 09:01:11,953403,1035.9976
2019-05-13 09:01:11,953502,1035.9812
2019-05-13 09:01:11,953602,1035.9741
2019-05-13 09:01:11,953703,1035.9546
2019-05-13 09:01:11,953802,1035.9668
2019-05-13 09:01:11,953902,1035.9817
2019-05-13 09:01:11,954002,1035.9768
2019-05-13 09:01:11,954102,1035.9778
2019-05-13 09:01:11,954203,1035.9856
2019-05-13 09:01:11,954302,1035.9856
2019-05-13 09:01:12,954402,1035.9866
2019-05-13 09:01:12,954502,1035.9868
2019-05-13 09:01:12,954603,1035.9834
2019-05-13 09:01:12,954702,1035.9834
2019-05-13 09:01:12,954802,1035.9893
2019-05-13 09:01:12,954902,1035.978
2019-05-13 09:01:12,955003,1035.9739
2019-05-13 09:01:12,955102,1035.9714
2019-05-13 09:01:12,955202,1035.9822
2019-05-13 09:01:12,955302,1035.9822
2019-05-13 09:01:13,955402,1035.9817
2019-05-13 09:01:13,955502,1035.9897
2019-05-13 09:01:13,955603,1035.9905
2019-05-13 09:01:13,955702,1035.9832
2019-05-13 09:01:13,955802,1035.9814
2019-05-13 09:01:13,955902,1035.9893
2019-05-13 09:01:13,956002,1035.9885
2019-05-13 09:01:13,956103,1035.9946
2019-05-13 09:01:13,956202,1035.9907
2019-05-13 09:01:13,956302,1035.9912
2019-05-13 09:01:14,956402,1035.9812
2019-05-13 09:01:14,956503,1035.9741
2019-05-13 09:01:14,956602,1035.9653
2019-05-13 09:01:14,956702,1035.9727
2019-05-13 09:01:14,956802,1035.9819
2019-05-13 09:01:14,956902,1035.9768
2019-05-13 09:01:14,957003,1035.9846
2019-05-13 09:01:14,957102,1035.9702
2019-05-13 09:01:14,957202,1035.9648
2019-05-13 09:01:14,957302,1035.9585
2019-05-13 09:01:15,957402,1035.956
2019-05-13 09:01:15,957503,1035.9512
2019-05-13 09:01:15,957602,1035.9592
2019-05-13 09:01:15,957702,1035.9612
2019-05-13 09:01:15,957802,1035.9644
2019-05-13 09:01:15,957903,1035.9722
2019-05-13 09:01:15,958002,1035.9536
2019-05-13 09:01:15,958102,1035.9443
2019-05-13 09:01:15,958202,1035.9473
2019-05-13 09:01:15,958303,1035.9451
2019-05-13 09:01:16,958402,1035.959
2019-05-13 09:01:16,958502,1035.9719
2019-05-13 09:01:16,958602,1035.9893
2019-05-13 09:01:16,958703,1035.9846
2019-05-13 09:01:16,958802,1035.9883
2019-05-13 09:01:16,958902,1035.9846
2019-05-13 09:01:16,959002,1035.9854
2019-05-13 09:01:16,959102,1035.9829
2019-05-13 09:01:16,959203,1035.978
2019-05-13 09:01:16,959302,1035.9839
2019-05-13 09:01:17,959402,1035.9832
2019-05-13 09:01:17,959502,1035.9868
2019-05-13 09:01:17,959603,1035.9897
2019-05-13 09:01:17,959703,1035.9868
2019-05-13 09:01:17,959802,1035.988
2019-05-13 09:01:17,959902,1035.9858
2019-05-13 09:01:17,960003,1035.9829
2019-05-13 09:01:17,960102,1035.9829
2019-05-13 09:01:17,960202,1035.9885
2019-05-13 09:01:17,960302,1035.9885
2019-05-13 09:01:18,960403,1035.9922
2019-05-13 09:01:18,960502,1035.9983
2019-05-13 09:01:18,960602,1035.9924
2019-05-13 09:01:18,960703,1035.9968
2019-05-13 09:01:18,960802,1035.9961
2019-05-13 09:01:18,960902,1035.9912
2019-05-13 09:01:18,961002,1035.9927
2019-05-13 09:01:18,961103,1035.9929
2019-05-13 09:01:18,961202,1035.9883
2019-05-13 09:01:18,961302,1035.9949
2019-05-13 09:01:19,961402,1035.9932
2019-05-13 09:01:19,961502,1035.9956
2019-05-13 09:01:19,961603,1035.9939
2019-05-13 09:01:19,961702,1035.9932
2019-05-13 09:01:19,961802,1035.9856
2019-05-13 09:01:19,961902,1035.9844
2019-05-13 09:01:19,962003,1035.9861
2019-05-13 09:01:19,962102,1035.9827
2019-05-13 09:01:19,962292,1035.9827
2019-05-13 09:01:19,962302,1035.9827
2019-05-13 09:01:20,962403,1035.9785
2019-05-13 09:01:20,962502,1035.9841
2019-05-13 09:01:20,962602,1035.9814
2019-05-13 09:01:20,962703,1035.9868
2019-05-13 09:01:20,962802,1035.9839
2019-05-13 09:01:20,962903,1035.988
2019-05-13 09:01:20,963002,1035.991
2019-05-13 09:01:20,963102,1035.9993
2019-05-13 09:01:20,963202,1035.9998
2019-05-13 09:01:20,963303,1035.9995
2019-05-13 09:01:21,963402,1036.0032
2019-05-13 09:01:21,963502,1036.0085
2019-05-13 09:01:21,963602,1036.0073
2019-05-13 09:01:21,963702,1036.0137
2019-05-13 09:01:21,963803,1036.0117
2019-05-13 09:01:21,963902,1036.0068
2019-05-13 09:01:21,964002,1036.0083
2019-05-13 09:01:21,964102,1036.0063
2019-05-13 09:01:21,964202,1035.988
2019-05-13 09:01:21,964303,1035.9868
2019-05-13 09:01:22,964402,1035.9897
2019-05-13 09:01:22,964502,1035.9976
2019-05-13 09:01:22,964602,1035.9971
2019-05-13 09:01:22,964702,1035.9939
2019-05-13 09:01:22,964803,1035.9883
2019-05-13 09:01:22,964902,1035.9773
2019-05-13 09:01:22,965002,1035.9751
2019-05-13 09:01:22,965102,1035.9717
2019-05-13 09:01:22,965203,1035.9675
2019-05-13 09:01:22,965302,1035.9653
2019-05-13 09:01:23,965402,1035.9714
2019-05-13 09:01:23,965502,1035.9783
2019-05-13 09:01:23,965602,1035.9751
2019-05-13 09:01:23,965702,1035.9707
2019-05-13 09:01:23,965803,1035.9636
2019-05-13 09:01:23,965902,1035.9595
2019-05-13 09:01:23,966002,1035.9675
2019-05-13 09:01:23,966102,1035.9744
2019-05-13 09:01:23,966202,1035.9797
2019-05-13 09:01:23,966303,1035.9861
2019-05-13 09:01:24,966402,1035.9788
2019-05-13 09:01:24,966612,1035.9788
2019-05-13 09:01:24,966612,1035.9788
2019-05-13 09:01:24,966702,1035.9902
2019-05-13 09:01:24,966802,1035.9907
2019-05-13 09:01:24,966902,1035.9932
2019-05-13 09:01:24,967002,1036.0005
2019-05-13 09:01:24,967103,1035.9993
2019-05-13 09:01:24,967202,1036.0037
2019-05-13 09:01:24,967302,1035.9988
2019-05-13 09:01:25,967403,1035.9988
2019-05-13 09:01:25,967502,1036.001
2019-05-13 09:01:25,967602,1035.9983
2019-05-13 09:01:25,967702,1036.0039
2019-05-13 09:01:25,967802,1036.01
2019-05-13 09:01:25,967902,1035.9958
2019-05-13 09:01:25,968003,1035.9939
2019-05-13 09:01:25,968102,1035.9917
2019-05-13 09:01:25,968202,1035.9961
2019-05-13 09:01:25,968302,1035.9915
2019-05-13 09:01:26,968402,1035.9836
2019-05-13 09:01:26,968503,1035.9866
2019-05-13 09:01:26,968602,1035.9846
2019-05-13 09:01:26,968702,1035.9768
2019-05-13 09:01:26,968802,1035.9741
2019-05-13 09:01:26,968902,1035.9731
2019-05-13 09:01:26,969002,1035.9783
2019-05-13 09:01:26,969103,1035.9763
2019-05-13 09:01:26,969202,1035.98
2019-05-13 09:01:26,969302,1035.9915
2019-05-13 09:01:27,969403,1035.9895
2019-05-13 09:01:27,969502,1035.9812
2019-05-13 09:01:27,969602,1035.9844
2019-05-13 09:01:27,969702,1035.9841
2019-05-13 09:01:27,969803,1035.9827
2019-05-13 09:01:27,969902,1035.9778
2019-05-13 09:01:27,970002,1035.9724
2019-05-13 09:01:27,970102,1035.9822
2019-05-13 09:01:27,970203,1035.9705
2019-05-13 09:01:27,970302,1035.9641
2019-05-13 09:01:28,970402,1035.9619
2019-05-13 09:01:28,970502,1035.9531
2019-05-13 09:01:28,970603,1035.949
2019-05-13 09:01:28,970702,1035.9517
2019-05-13 09:01:28,970802,1035.9492
2019-05-13 09:01:28,970902,1035.9485
2019-05-13 09:01:28,971002,1035.9468
2019-05-13 09:01:28,971103,1035.9431
2019-05-13 09:01:29,971518,1035.9431
2019-05-13 09:01:29,971518,1035.9431
2019-05-13 09:01:29,971518,1035.9431
2019-05-13 09:01:29,971518,1035.9431
2019-05-13 09:01:29,971602,1035.9558
2019-05-13 09:01:29,971703,1035.9612
2019-05-13 09:01:29,971802,1035.9658
2019-05-13 09:01:29,971902,1035.9675
2019-05-13 09:01:29,972002,1035.9753
2019-05-13 09:01:29,972103,1035.9807
2019-05-13 09:01:29,972203,1035.9802
2019-05-13 09:01:29,972303,1035.9805
2019-05-13 09:01:30,972402,1035.9807
2019-05-13 09:01:31,974052,1035.9807
2019-05-13 09:01:31,974052,1035.9807
2019-05-13 09:01:31,974052,1035.9807
2019-05-13 09:01:31,974052,1035.9807
2019-05-13 09:01:31,974052,1035.9807
2019-05-13 09:01:31,974052,1035.9807
2019-05-13 09:01:31,974052,1035.9807
2019-05-13 09:01:31,974052,1035.9807
2019-05-13 09:01:31,974052,1035.9807
2019-05-13 09:01:31,974052,1035.9807
2019-05-13 09:01:31,974052,1035.9807
2019-05-13 09:01:31,974052,1035.9807
2019-05-13 09:01:31,974052,1035.9807
2019-05-13 09:01:31,974052,1035.9807
2019-05-13 09:01:31,974052,1035.9807
2019-05-13 09:01:31,974052,1035.9807
2019-05-13 09:01:31,974102,1035.9661
2019-05-13 09:01:31,974203,1035.9822
2019-05-13 09:01:31,974302,1035.9614
2019-05-13 09:01:32,974402,1035.9863
2019-05-13 09:01:32,974502,1035.9856
2019-05-13 09:01:32,974602,1035.9868
2019-05-13 09:01:32,974702,1035.9956
2019-05-13 09:01:32,974802,1036.0068
2019-05-13 09:01:32,974902,1036.0061
2019-05-13 09:01:32,975003,1036.0022
2019-05-13 09:01:32,975102,1035.9963
2019-05-13 09:01:32,975202,1035.9963
2019-05-13 09:01:33,976055,1035.9963
2019-05-13 09:01:33,976055,1035.9963
2019-05-13 09:01:33,976055,1035.9963
2019-05-13 09:01:33,976055,1035.9963
2019-05-13 09:01:33,976055,1035.9963
2019-05-13 09:01:33,976055,1035.9963
2019-05-13 09:01:33,976055,1035.9963
2019-05-13 09:01:33,976055,1035.9963
2019-05-13 09:01:33,976102,1035.9888
2019-05-13 09:01:33,976202,1035.9663
2019-05-13 09:01:33,976302,1035.9592
2019-05-13 09:01:34,976402,1035.9587
2019-05-13 09:01:34,976503,1035.958
2019-05-13 09:01:34,976602,1035.9612
2019-05-13 09:01:34,976702,1035.9634
2019-05-13 09:01:34,976802,1035.9653
2019-05-13 09:01:34,976902,1035.971
2019-05-13 09:01:34,977002,1035.971
2019-05-13 09:01:34,977103,1035.9758
2019-05-13 09:01:34,977202,1035.9836
2019-05-13 09:01:34,977302,1035.99
2019-05-13 09:01:35,977403,1035.9944
2019-05-13 09:01:35,978052,1036.0039
2019-05-13 09:01:35,978052,1036.0039
2019-05-13 09:01:35,978052,1036.0039
2019-05-13 09:01:35,978052,1036.0039
2019-05-13 09:01:35,978052,1036.0039
2019-05-13 09:01:35,978052,1036.0039
2019-05-13 09:01:35,978102,1035.9958
2019-05-13 09:01:35,978202,1035.9741
2019-05-13 09:01:35,978302,1035.9768
2019-05-13 09:01:36,978403,1035.9592
2019-05-13 09:01:36,978502,1035.9504
2019-05-13 09:01:36,978602,1035.95
2019-05-13 09:01:36,978702,1035.9407
2019-05-13 09:01:36,978802,1035.9368
2019-05-13 09:01:36,979181,1035.9368
2019-05-13 09:01:36,979181,1035.9368
2019-05-13 09:01:36,979181,1035.9368
2019-05-13 09:01:36,979202,1035.9368
2019-05-13 09:01:36,979303,1035.9453
2019-05-13 09:01:37,979402,1035.9536
2019-05-13 09:01:37,979502,1035.9602
2019-05-13 09:01:37,979602,1035.9614
2019-05-13 09:01:37,979703,1035.9609
2019-05-13 09:01:37,979802,1035.9631
2019-05-13 09:01:37,979902,1035.9653
2019-05-13 09:01:42,985047,1035.9653
2019-05-13 09:01:42,985047,1035.9653
2019-05-13 09:01:42,985047,1035.9653
2019-05-13 09:01:42,985047,1035.9653
2019-05-13 09:01:42,985047,1035.9653
2019-05-13 09:01:42,985047,1035.9653
